%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1446039833868772025,1,1446039833833313941,robocape,1498.0,1337.0
1446039833947227650,2,1446039833914273977,robocape,1493.0,1327.0
1446039834036759317,3,1446039834000000000,robocape,1493.0,1312.0
1446039834094491442,4,1446039834080851078,robocape,1498.0,1339.0
1446039834174210400,5,1446039834158670902,robocape,1490.0,1477.0
1446039834256729900,6,1446039834242985963,robocape,1499.0,1490.0
1446039834336975192,7,1446039834301523923,robocape,1493.0,1498.0
1446039834427388775,8,1446039834392221927,robocape,1490.0,1578.0
1446039834546813275,9,1446039834473232984,robocape,1493.0,1543.0
1446039834668683192,10,1446039834591481924,robocape,1494.0,1439.0
1446039834746312526,11,1446039834711740970,robocape,1501.0,1283.0
1446039834829063859,12,1446039834792237043,robocape,1501.0,1283.0
1446039834886713192,13,1446039834873255968,robocape,1493.0,1408.0
1446039834968464942,14,1446039834953999042,robocape,1509.0,1692.0
1446039835082027984,15,1446039835038292884,robocape,1495.0,1673.0
1446039835162560109,16,1446039835127135038,robocape,1498.0,1600.0
1446039835219456401,17,1446039835205858945,robocape,1502.0,1472.0
1446039835301835276,18,1446039835288230895,robocape,1503.0,1358.0
1446039835410997526,19,1446039835377912044,robocape,1495.0,1292.0
1446039835477461776,20,1446039835463166952,robocape,1505.0,1338.0
1446039835561846526,21,1446039835548856973,robocape,1498.0,1532.0
1446039835643056984,22,1446039835607254028,robocape,1506.0,1599.0
1446039835723434693,23,1446039835687726974,robocape,1498.0,1602.0
1446039835804003776,24,1446039835768402099,robocape,1498.0,1600.0
1446039835861313401,25,1446039835847831010,robocape,1498.0,1450.0
1446039835943011401,26,1446039835904990911,robocape,1506.0,1364.0
1446039836003887776,27,1446039835989506959,robocape,1499.0,1366.0
1446039836085879776,28,1446039836072412967,robocape,1499.0,1490.0
1446039836169703276,29,1446039836137828111,robocape,1503.0,1585.0
1446039836250463943,30,1446039836238015890,robocape,1497.0,1593.0
1446039836333409776,31,1446039836298952102,robocape,1498.0,1495.0
1446039836424154901,32,1446039836388591051,robocape,1505.0,1463.0
1446039836483691776,33,1446039836469866037,robocape,1503.0,1492.0
1446039836566766526,34,1446039836530076026,robocape,1495.0,1494.0
1446039836647021193,35,1446039836612438917,robocape,1505.0,1490.0
1446039836713534235,36,1446039836692497968,robocape,1505.0,1490.0
1446039836808349568,37,1446039836773029088,robocape,1497.0,1497.0
1446039836894842027,38,1446039836855467081,robocape,1503.0,1490.0
1446039836952204360,39,1446039836939287900,robocape,1501.0,1489.0
1446039837037526485,40,1446039837000205993,robocape,1497.0,1495.0
1446039837116265402,41,1446039837081159114,robocape,1503.0,1489.0
1446039837183473902,42,1446039837161243915,robocape,1503.0,1490.0
1446039837256277902,43,1446039837243213891,robocape,1495.0,1497.0
1446039837339459318,44,1446039837326136112,robocape,1497.0,1495.0
1446039837431385152,45,1446039837418176889,robocape,1499.0,1490.0
1446039837523925985,46,1446039837502598047,robocape,1495.0,1495.0
1446039837618358694,47,1446039837583239078,robocape,1503.0,1490.0
1446039837680556319,48,1446039837648695945,robocape,1501.0,1489.0
1446039837761016194,49,1446039837725013971,robocape,1493.0,1494.0
1446039837842305860,50,1446039837806879043,robocape,1503.0,1495.0
1446039837902995485,51,1446039837889111042,robocape,1502.0,1490.0
1446039837982674319,52,1446039837970086097,robocape,1495.0,1497.0
1446039838062577069,53,1446039838028439044,robocape,1502.0,1497.0
1446039838120668194,54,1446039838107486963,robocape,1502.0,1519.0
1446039838234780944,55,1446039838168425083,robocape,1502.0,1591.0
1446039838316911111,56,1446039838280875921,robocape,1499.0,1642.0
1446039838406528819,57,1446039838371805906,robocape,1497.0,1691.0
1446039838498848694,58,1446039838449987888,robocape,1502.0,1665.0
1446039838580314569,59,1446039838545790910,robocape,1505.0,1642.0
1446039838660793986,60,1446039838626188039,robocape,1503.0,1494.0
1446039838755210902,61,1446039838705401897,robocape,1499.0,1394.0
1446039838836116402,62,1446039838820980072,robocape,1506.0,1388.0
1446039838916037486,63,1446039838881186962,robocape,1506.0,1348.0
1446039838997023486,64,1446039838960534095,robocape,1499.0,1326.0
1446039839078092361,65,1446039839043379068,robocape,1507.0,1400.0
1446039839170866486,66,1446039839123852968,robocape,1499.0,1497.0
1446039839252826278,67,1446039839215725898,robocape,1507.0,1495.0
1446039839335559736,68,1446039839298855066,robocape,1505.0,1490.0
1446039853778547451,1,1446039853724487066,robocape,1502.0,1490.0
1446039853844617993,2,1446039853824476957,robocape,1502.0,1490.0
1446039853949642785,3,1446039853904807090,robocape,1502.0,1492.0
1446039854037530368,4,1446039853994945049,robocape,1494.0,1495.0
1446039854125965326,5,1446039854092312097,robocape,1495.0,1495.0
1446039854206455618,6,1446039854170279026,robocape,1505.0,1490.0
1446039854289763493,7,1446039854250504970,robocape,1498.0,1497.0
1446039854378709493,8,1446039854335139989,robocape,1497.0,1497.0
1446039854459975827,9,1446039854424473047,robocape,1505.0,1490.0
1446039854543250243,10,1446039854506362915,robocape,1505.0,1495.0
1446039854699298993,11,1446039854587263107,robocape,1509.0,1497.0
1446039854762969660,12,1446039854744777917,robocape,1507.0,1492.0
1446039854847946952,13,1446039854820774078,robocape,1502.0,1495.0
1446039854922570618,14,1446039854906181097,robocape,7.0,9215.0
1446039855005119702,15,1446039854972671031,robocape,1507.0,1492.0
1446039855086937119,16,1446039855051785945,robocape,1502.0,1531.0
1446039855165319535,17,1446039855132173061,robocape,1506.0,1604.0
1446039855222225577,18,1446039855208899021,robocape,1501.0,1692.0
1446039855301758410,19,1446039855266858100,robocape,1501.0,1670.0
1446039855393656535,20,1446039855347873926,robocape,1499.0,1562.0
1446039855472184535,21,1446039855440022945,robocape,1507.0,1442.0
1446039855563257285,22,1446039855526331901,robocape,1505.0,1324.0
1446039855645752369,23,1446039855608973979,robocape,1498.0,1372.0
1446039855703471702,24,1446039855689970970,robocape,1507.0,1494.0
1446039855784276119,25,1446039855752688884,robocape,1501.0,1572.0
1446039855865398036,26,1446039855829200029,robocape,1506.0,1587.0
1446039855946412827,27,1446039855910331964,robocape,1507.0,1507.0
1446039856031510577,28,1446039855990489959,robocape,1501.0,1495.0
1446039856098991952,29,1446039856058634996,robocape,1499.0,1494.0
1446039856179506286,30,1446039856162089109,robocape,1506.0,1490.0
1446039856257496077,31,1446039856244895935,robocape,1502.0,1497.0
1446039856341531369,32,1446039856305195093,robocape,1514.0,1495.0
1446039856423236411,33,1446039856403158903,robocape,1564.0,1490.0
1446039856497286161,34,1446039856482750892,robocape,1602.0,1497.0
1446039856580553744,35,1446039856544537067,robocape,1615.0,1497.0
1446039856661512244,36,1446039856625389099,robocape,1644.0,1490.0
1446039856723846911,37,1446039856706456899,robocape,1637.0,1497.0
1446039856824476536,38,1446039856786104917,robocape,1660.0,1495.0
1446039856918541869,39,1446039856847445011,robocape,1657.0,1477.0
1446039856999039494,40,1446039856963053941,robocape,1628.0,1439.0
1446039857082435370,41,1446039857047300100,robocape,1611.0,1484.0
1446039857164110036,42,1446039857126580953,robocape,1607.0,1490.0
1446039857242065953,43,1446039857207896947,robocape,1595.0,1419.0
1446039857302912411,44,1446039857269550085,robocape,1591.0,1358.0
1446039857394449453,45,1446039857374392986,robocape,1597.0,1306.0
1446039857476426536,46,1446039857460685968,robocape,1587.0,1301.0
1446039857562303870,47,1446039857524787902,robocape,1586.0,1330.0
1446039857641932828,48,1446039857607098102,robocape,1591.0,1352.0
1446039857723249453,49,1446039857687954902,robocape,1582.0,1371.0
1446039857782531662,50,1446039857769295930,robocape,1579.0,1396.0
1446039857865090787,51,1446039857847739934,robocape,1597.0,1440.0
1446039857947034620,52,1446039857913068056,robocape,1599.0,1495.0
1446039858049334662,53,1446039858010225057,robocape,1600.0,1495.0
1446039858145748245,54,1446039858080276966,robocape,1635.0,1490.0
1446039858224414412,55,1446039858189686059,robocape,1649.0,1495.0
1446039858288385578,56,1446039858268655061,robocape,1656.0,1489.0
1446039858398552287,57,1446039858350416898,robocape,1662.0,1490.0
1446039858479838287,58,1446039858443644046,robocape,1667.0,1497.0
1446039858560595037,59,1446039858524950027,robocape,1673.0,1490.0
1446039858622939287,60,1446039858609076023,robocape,1667.0,1513.0
1446039858705170287,61,1446039858672337055,robocape,1665.0,1578.0
1446039858801743287,62,1446039858753928899,robocape,1671.0,1549.0
1446039858869139162,63,1446039858856129884,robocape,1665.0,1497.0
