%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1446034842166738820,1,1446034841929177999,robocape,1509.0,1503.0
1446034842177145528,2,1446034842000976085,robocape,1507.0,1503.0
1446034842188846570,3,1446034842060220003,robocape,1515.0,1497.0
1446034842189864320,4,1446034842127269029,robocape,1514.0,1495.0
1446034842198378945,5,1446034842189534902,robocape,1509.0,1502.0
1446034842263019362,6,1446034842260066032,robocape,1509.0,1503.0
1446034842320450528,7,1446034842319080114,robocape,1515.0,1497.0
1446034842387202945,8,1446034842385521888,robocape,1515.0,1497.0
1446034842452947820,9,1446034842451112031,robocape,1507.0,1503.0
1446034842520134612,10,1446034842518667936,robocape,1514.0,1503.0
1446034842583219362,11,1446034842581937074,robocape,1515.0,1497.0
1446034842649853112,12,1446034842648097991,robocape,1510.0,1503.0
1446034842719764195,13,1446034842718111991,robocape,1509.0,1503.0
1446034842780389320,14,1446034842779170036,robocape,1514.0,1497.0
1446034842847397195,15,1446034842845711946,robocape,1514.0,1497.0
1446034842913063987,16,1446034842911104917,robocape,1509.0,1502.0
1446034842980248195,17,1446034842978900909,robocape,1509.0,1503.0
1446034843043374904,18,1446034843042021036,robocape,1515.0,1497.0
1446034843109732945,19,1446034843108031988,robocape,1515.0,1497.0
1446034843179762195,20,1446034843173914909,robocape,1507.0,1503.0
1446034843240484779,21,1446034843239173889,robocape,1510.0,1503.0
1446034843307149487,22,1446034843305286884,robocape,1515.0,1497.0
1446034843373407654,23,1446034843371141910,robocape,1509.0,1503.0
1446034843439728529,24,1446034843438394069,robocape,1510.0,1503.0
1446034843503409487,25,1446034843502080917,robocape,1514.0,1498.0
1446034843569949487,26,1446034843568255901,robocape,1515.0,1497.0
1446034843639399821,27,1446034843638144969,robocape,1509.0,1503.0
1446034843700604404,28,1446034843699289083,robocape,1507.0,1502.0
1446034843767363946,29,1446034843765551090,robocape,1515.0,1497.0
1446034843832868362,30,1446034843831104993,robocape,1515.0,1497.0
1446034843899785529,31,1446034843898473978,robocape,1507.0,1502.0
1446034843964018112,32,1446034843962215900,robocape,1507.0,1503.0
1446034844030233446,33,1446034844028227090,robocape,1516.0,1497.0
1446034844099381612,34,1446034844098045110,robocape,1514.0,1502.0
1446034844165410904,35,1446034844163575887,robocape,1510.0,1503.0
1446034844227861488,36,1446034844225586891,robocape,1515.0,1497.0
1446034844293243988,37,1446034844291192054,robocape,1514.0,1497.0
1446034844359452321,38,1446034844358128070,robocape,1509.0,1503.0
1446034844424361196,39,1446034844422353982,robocape,1507.0,1503.0
1446034844490129154,40,1446034844488446950,robocape,1515.0,1497.0
1446034844559236029,41,1446034844557987928,robocape,1515.0,1497.0
1446034844620989571,42,1446034844619462966,robocape,1507.0,1503.0
1446034844687303321,43,1446034844685636043,robocape,1507.0,1503.0
1446034844753097321,44,1446034844751421928,robocape,1514.0,1497.0
1446034844820227738,45,1446034844818888902,robocape,1515.0,1497.0
1446034844884220405,46,1446034844882424116,robocape,1507.0,1503.0
1446034844950166488,47,1446034844948537111,robocape,1514.0,1503.0
1446034845019333613,48,1446034845017874956,robocape,1515.0,1497.0
1446034845080873488,49,1446034845079611063,robocape,1510.0,1502.0
1446034845148789321,50,1446034845145648956,robocape,1510.0,1503.0
1446034845214847238,51,1446034845211405038,robocape,1515.0,1497.0
1446034845280351696,52,1446034845279063940,robocape,1516.0,1497.0
1446034845344297863,53,1446034845342452049,robocape,1509.0,1502.0
1446034845410270363,54,1446034845408584117,robocape,1509.0,1503.0
1446034845480503696,55,1446034845478725910,robocape,1516.0,1499.0
1446034845541036822,56,1446034845539716005,robocape,1516.0,1505.0
1446034845607731363,57,1446034845605846881,robocape,1510.0,1631.0
1446034845673378072,58,1446034845671696901,robocape,1516.0,1631.0
1446034845740368822,59,1446034845739020109,robocape,1516.0,1589.0
1446034845804795530,60,1446034845802659034,robocape,1511.0,1594.0
1446034845870492197,61,1446034845868774890,robocape,1510.0,1558.0
1446034845940479238,62,1446034845934415102,robocape,1516.0,1499.0
1446034846001289655,63,1446034845999795913,robocape,1518.0,1497.0
1446034846067835238,64,1446034846066128969,robocape,1511.0,1502.0
1446034846134753822,65,1446034846131593942,robocape,1511.0,1503.0
1446034846202974363,66,1446034846201647043,robocape,1518.0,1495.0
1446034846265118489,67,1446034846262691974,robocape,1518.0,1498.0
1446034846330651697,68,1446034846328963041,robocape,1520.0,1506.0
1446034846399432364,69,1446034846398156881,robocape,1526.0,1557.0
1446034846461237197,70,1446034846459901094,robocape,1522.0,1577.0
1446034846528062989,71,1446034846526205062,robocape,1515.0,1598.0
