%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1446038004986103553,1,1446038004623708963,robocape_mag,10.2,2.7,1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038004997082720,2,1446038004658693075,robocape_mag,10.2,2.7,1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005005077970,3,1446038004690057992,robocape_mag,10.2,2.7,1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005007279345,4,1446038004722062110,robocape_mag,9.6,2.1,-0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005007341803,5,1446038004765688896,robocape_mag,9.6,2.1,-0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005007379803,6,1446038004788815021,robocape_mag,9.6,2.1,-0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005014552303,7,1446038004819472074,robocape_mag,9.6,2.1,-0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005014586178,8,1446038004854686975,robocape_mag,9.6,2.1,-0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005014619178,9,1446038004885946035,robocape_mag,12.9,1.8,3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005014715803,10,1446038004919847011,robocape_mag,12.9,1.8,3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005014813137,11,1446038004970808029,robocape_mag,12.9,1.8,3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005015675303,12,1446038005008584022,robocape_mag,12.9,1.8,3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005032919220,13,1446038005029304981,robocape_mag,8.1,4.2,-1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005071682428,14,1446038005053689956,robocape_mag,8.1,4.2,-1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005093558303,15,1446038005088677883,robocape_mag,8.1,4.2,-1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005127132720,16,1446038005118401050,robocape_mag,8.1,4.2,-1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005156569637,17,1446038005151740074,robocape_mag,8.1,4.2,-1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005192732470,18,1446038005187767982,robocape_mag,7.2,4.5,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005223549845,19,1446038005218405008,robocape_mag,7.2,4.5,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005256435720,20,1446038005251610994,robocape_mag,7.2,4.5,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005291655137,21,1446038005285459995,robocape_mag,7.2,4.5,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005323253012,22,1446038005318124055,robocape_mag,7.2,4.5,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005356411095,23,1446038005351440906,robocape_mag,12.0,0.9,1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005389712387,24,1446038005384896039,robocape_mag,12.0,0.9,1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005428280345,25,1446038005418189048,robocape_mag,12.0,0.9,1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005456605804,26,1446038005451659917,robocape_mag,12.0,0.9,1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005489687804,27,1446038005484785079,robocape_mag,12.0,0.9,1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005523851054,28,1446038005518755912,robocape_mag,6.9,2.4,0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005556660512,29,1446038005551717042,robocape_mag,6.9,2.4,0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038005590094845,30,1446038005585155010,robocape_mag,6.9,2.4,0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
