%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1446040013527340194,1,1446040013522202968,robocape_mag,-50.55,-6.45,0.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040013560246527,2,1446040013555347919,robocape_mag,-50.55,-6.45,0.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040013593733986,3,1446040013588685989,robocape_mag,-50.55,-6.45,0.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040013626750069,4,1446040013621975898,robocape_mag,-50.55,-6.45,0.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040013660186153,5,1446040013655272006,robocape_mag,-47.55,-11.85,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040013693714528,6,1446040013688527107,robocape_mag,-47.55,-11.85,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040013726845653,7,1446040013721925973,robocape_mag,-47.55,-11.85,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040013760131736,8,1446040013755286931,robocape_mag,-47.55,-11.85,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040013793839944,9,1446040013788609981,robocape_mag,-39.75,-16.05,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040013826967486,10,1446040013822031021,robocape_mag,-39.75,-16.05,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040013860540819,11,1446040013855453014,robocape_mag,-39.75,-16.05,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040013893829569,12,1446040013888607025,robocape_mag,-39.75,-16.05,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040013927322194,13,1446040013922195911,robocape_mag,-39.75,-16.05,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040013960143528,14,1446040013955305099,robocape_mag,-28.95,-20.85,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040013993710111,15,1446040013988759994,robocape_mag,-28.95,-20.85,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014026904528,16,1446040014021951913,robocape_mag,-28.95,-20.85,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014060124736,17,1446040014055267095,robocape_mag,-28.95,-20.85,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014093551236,18,1446040014088629007,robocape_mag,-28.95,-20.85,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014127039319,19,1446040014122018098,robocape_mag,-20.25,-23.55,1.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014160282403,20,1446040014155235052,robocape_mag,-20.25,-23.55,1.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014193581861,21,1446040014188474893,robocape_mag,-20.25,-23.55,1.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014226858361,22,1446040014221892118,robocape_mag,-20.25,-23.55,1.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014260375194,23,1446040014255516052,robocape_mag,-20.25,-23.55,1.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014293709569,24,1446040014288611888,robocape_mag,-17.25,-23.55,1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014327261903,25,1446040014322019100,robocape_mag,-17.25,-23.55,1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014360378945,26,1446040014355515956,robocape_mag,-17.25,-23.55,1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014393893236,27,1446040014388566970,robocape_mag,-17.25,-23.55,1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014427354320,28,1446040014422143936,robocape_mag,-17.25,-23.55,1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014460149820,29,1446040014455394983,robocape_mag,-21.45,-24.15,0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014493549236,30,1446040014488737106,robocape_mag,-21.45,-24.15,0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014526706820,31,1446040014521980047,robocape_mag,-21.45,-24.15,0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014560150070,32,1446040014555253982,robocape_mag,-21.45,-24.15,0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014593665445,33,1446040014588538885,robocape_mag,-21.45,-22.95,1.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014626993320,34,1446040014622010946,robocape_mag,-21.45,-22.95,1.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014660161403,35,1446040014655262947,robocape_mag,-21.45,-22.95,1.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014693798236,36,1446040014688663959,robocape_mag,-21.45,-22.95,1.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014727294445,37,1446040014722335100,robocape_mag,-21.45,-22.95,1.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014764007528,38,1446040014759273052,robocape_mag,-23.55,-20.85,1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014793665028,39,1446040014788605928,robocape_mag,-23.55,-20.85,1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014827398320,40,1446040014822438955,robocape_mag,-23.55,-20.85,1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014861053695,41,1446040014856178045,robocape_mag,-23.55,-20.85,1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014893739820,42,1446040014888603925,robocape_mag,-23.55,-20.85,1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014928178820,43,1446040014922651052,robocape_mag,-23.55,-20.25,0.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014960520361,44,1446040014955540895,robocape_mag,-23.55,-20.25,0.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040014993462403,45,1446040014988598108,robocape_mag,-23.55,-20.25,0.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015027365195,46,1446040015022427082,robocape_mag,-23.55,-20.25,0.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015060149362,47,1446040015055285930,robocape_mag,-23.55,-20.25,0.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015093678695,48,1446040015088747024,robocape_mag,-21.75,-20.85,1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015127399112,49,1446040015122415065,robocape_mag,-21.75,-20.85,1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015166948820,50,1446040015155277967,robocape_mag,-21.75,-20.85,1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015193693278,51,1446040015188695907,robocape_mag,-21.75,-20.85,1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015232033445,52,1446040015227222919,robocape_mag,-21.75,-20.85,1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015260090820,53,1446040015255383014,robocape_mag,-21.75,-22.05,-2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015293545028,54,1446040015288631916,robocape_mag,-21.75,-22.05,-2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015327454737,55,1446040015322446107,robocape_mag,-21.75,-22.05,-2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015360049237,56,1446040015355355024,robocape_mag,-21.75,-22.05,-2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015394176195,57,1446040015388674974,robocape_mag,-23.55,-23.25,-0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015428689278,58,1446040015423016071,robocape_mag,-23.55,-23.25,-0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015460509987,59,1446040015455542087,robocape_mag,-23.55,-23.25,-0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015493408445,60,1446040015488671064,robocape_mag,-23.55,-23.25,-0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015527375362,61,1446040015522413969,robocape_mag,-23.55,-23.25,-0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015560261695,62,1446040015555438995,robocape_mag,-23.55,-22.65,-1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015593674153,63,1446040015588732004,robocape_mag,-23.55,-22.65,-1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015627469528,64,1446040015622349977,robocape_mag,-23.55,-22.65,-1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015660175195,65,1446040015655380010,robocape_mag,-23.55,-22.65,-1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015693830778,66,1446040015688937902,robocape_mag,-23.55,-22.65,-1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015727644737,67,1446040015722618103,robocape_mag,-25.35,-7.65,-7.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015760204820,68,1446040015755430936,robocape_mag,-25.35,-7.65,-7.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015793787904,69,1446040015788840055,robocape_mag,-25.35,-7.65,-7.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015828193154,70,1446040015822268962,robocape_mag,-25.35,-7.65,-7.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015860138570,71,1446040015855375051,robocape_mag,-25.35,-7.65,-7.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015893708904,72,1446040015888784885,robocape_mag,-22.95,-12.45,-31.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015929687987,73,1446040015923300981,robocape_mag,-22.95,-12.45,-31.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015960273404,74,1446040015955338954,robocape_mag,-22.95,-12.45,-31.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040015993981862,75,1446040015988965988,robocape_mag,-22.95,-12.45,-31.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016027116154,76,1446040016022227048,robocape_mag,-22.95,-12.45,-31.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016060134570,77,1446040016055284023,robocape_mag,-23.55,-24.45,-6.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016093931279,78,1446040016088927984,robocape_mag,-23.55,-24.45,-6.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016127254279,79,1446040016122420072,robocape_mag,-23.55,-24.45,-6.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016171128029,80,1446040016158288955,robocape_mag,-23.55,-24.45,-6.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016195478737,81,1446040016189877986,robocape_mag,-23.85,-4.95,-4.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016227440737,82,1446040016222377061,robocape_mag,-23.85,-4.95,-4.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016260182695,83,1446040016255439996,robocape_mag,-23.85,-4.95,-4.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016293535362,84,1446040016288646936,robocape_mag,-23.85,-4.95,-4.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016327343195,85,1446040016322362899,robocape_mag,-23.85,-4.95,-4.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016360284320,86,1446040016355443000,robocape_mag,-24.15,-3.45,-23.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016393743029,87,1446040016388844013,robocape_mag,-24.15,-3.45,-23.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016427692070,88,1446040016422214031,robocape_mag,-24.15,-3.45,-23.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016460313696,89,1446040016455379009,robocape_mag,-24.15,-3.45,-23.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016493797737,90,1446040016488801956,robocape_mag,-24.15,-3.45,-23.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016527067279,91,1446040016522229909,robocape_mag,-22.05,-15.15,-31.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016560279654,92,1446040016555449008,robocape_mag,-22.05,-15.15,-31.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016593941279,93,1446040016588898897,robocape_mag,-22.05,-15.15,-31.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016627277112,94,1446040016622226953,robocape_mag,-22.05,-15.15,-31.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016660441737,95,1446040016655350923,robocape_mag,-22.05,-15.15,-31.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016693638321,96,1446040016688694000,robocape_mag,-21.75,-22.05,-12.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016727203821,97,1446040016722207069,robocape_mag,-21.75,-22.05,-12.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016760367279,98,1446040016755449056,robocape_mag,-21.75,-22.05,-12.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016793685404,99,1446040016788772106,robocape_mag,-21.75,-22.05,-12.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016827351779,100,1446040016822364091,robocape_mag,-21.75,-22.05,-12.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040016860222321,101,1446040016855303049,robocape_mag,-20.55,-22.65,-3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
