%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1446039378139492253,1,1446039377779309988,robocape_mag,-9.9,-19.5,-6.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378157818878,2,1446039377802175045,robocape_mag,-8.7,-20.1,-6.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378159707128,3,1446039377837214946,robocape_mag,-8.7,-20.1,-6.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378159972378,4,1446039377869656085,robocape_mag,-8.7,-20.1,-6.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378160016253,5,1446039377910913944,robocape_mag,-8.7,-20.1,-6.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378160169462,6,1446039377938893079,robocape_mag,-10.2,-19.8,-5.7,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378160213712,7,1446039377970423936,robocape_mag,-10.2,-19.8,-5.7,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378160254087,8,1446039378004319906,robocape_mag,-10.2,-19.8,-5.7,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378160291128,9,1446039378036371946,robocape_mag,-10.2,-19.8,-5.7,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378161002087,10,1446039378096081018,robocape_mag,-10.2,-19.8,-6.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378164306420,11,1446039378122519969,robocape_mag,-9.3,-18.9,-6.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378182259295,12,1446039378144673109,robocape_mag,-9.3,-18.9,-6.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378191519795,13,1446039378168271064,robocape_mag,-9.3,-18.9,-6.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378210382462,14,1446039378204076051,robocape_mag,-9.3,-18.9,-6.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378240237753,15,1446039378235490083,robocape_mag,-9.3,-18.9,-6.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378273433420,16,1446039378268707990,robocape_mag,-3.0,-20.4,-6.9,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378306752837,17,1446039378301649093,robocape_mag,-3.0,-20.4,-6.9,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378340133170,18,1446039378335381984,robocape_mag,-3.0,-20.4,-6.9,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378374111253,19,1446039378369019985,robocape_mag,-3.0,-20.4,-6.9,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378410766629,20,1446039378402512073,robocape_mag,-3.0,-20.4,-6.9,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378443667712,21,1446039378435818910,robocape_mag,-8.4,-19.2,-7.5,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378473464837,22,1446039378468676090,robocape_mag,-8.4,-19.2,-7.5,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378506704462,23,1446039378501657009,robocape_mag,-8.4,-19.2,-7.5,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378545547295,24,1446039378540549039,robocape_mag,-8.4,-19.2,-7.5,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378577373962,25,1446039378570013999,robocape_mag,-8.4,-19.2,-7.5,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378609453379,26,1446039378603640079,robocape_mag,-10.5,-18.9,-6.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378644504420,27,1446039378639170885,robocape_mag,-10.5,-18.9,-6.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446039378680257170,28,1446039378671890020,robocape_mag,-10.5,-18.9,-6.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
