%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1446038353695171998,1,1446038353692092895,robocape_mag,13.5,22.8,-3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038353726075290,2,1446038353723064899,robocape_mag,5.7,17.4,-3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038353759584623,3,1446038353756439924,robocape_mag,5.7,17.4,-3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038353795318290,4,1446038353789957046,robocape_mag,5.7,17.4,-3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038353827936748,5,1446038353823276996,robocape_mag,5.7,17.4,-3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038353861306581,6,1446038353856494903,robocape_mag,5.7,17.4,-3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038353894776248,7,1446038353889669895,robocape_mag,-0.6,12.9,-1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038353928019248,8,1446038353923163890,robocape_mag,-0.6,12.9,-1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038353961247165,9,1446038353956398963,robocape_mag,-0.6,12.9,-1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038353994872956,10,1446038353989604949,robocape_mag,-0.6,12.9,-1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354028172123,11,1446038354023171901,robocape_mag,-0.6,12.9,-1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354061288831,12,1446038354056387901,robocape_mag,-1.2,2.7,0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354095259915,13,1446038354089756011,robocape_mag,-1.2,2.7,0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354128229748,14,1446038354122940063,robocape_mag,-1.2,2.7,0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354161280873,15,1446038354156352996,robocape_mag,-1.2,2.7,0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354194850332,16,1446038354189698934,robocape_mag,2.7,-6.6,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354228312915,17,1446038354223020076,robocape_mag,2.7,-6.6,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354261324415,18,1446038354256376028,robocape_mag,2.7,-6.6,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354294927457,19,1446038354289638996,robocape_mag,2.7,-6.6,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354328170207,20,1446038354323029041,robocape_mag,2.7,-6.6,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354361272332,21,1446038354356417894,robocape_mag,11.4,-12.3,3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354394948207,22,1446038354389735937,robocape_mag,11.4,-12.3,3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354432799915,23,1446038354427903890,robocape_mag,11.4,-12.3,3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354461343790,24,1446038354456410884,robocape_mag,11.4,-12.3,3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354494948248,25,1446038354489804983,robocape_mag,11.4,-12.3,3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354528302123,26,1446038354523164987,robocape_mag,21.6,-17.1,2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354561316623,27,1446038354556417942,robocape_mag,21.6,-17.1,2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354594997457,28,1446038354589751958,robocape_mag,21.6,-17.1,2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354628285748,29,1446038354622963905,robocape_mag,21.6,-17.1,2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354661215748,30,1446038354656409025,robocape_mag,21.6,-17.1,2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354695361040,31,1446038354689776897,robocape_mag,23.4,-18.9,2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038354728562207,32,1446038354722970008,robocape_mag,23.4,-18.9,2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
