%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1446040707152949358,1,1446040707147613048,robocape_mag,-14.55,16.95,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707184929317,2,1446040707180100917,robocape_mag,-14.55,16.95,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707218304317,3,1446040707213515043,robocape_mag,-14.55,16.95,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707251230567,4,1446040707246568918,robocape_mag,-20.25,13.05,1.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707285222567,5,1446040707280251979,robocape_mag,-20.25,13.05,1.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707318100650,6,1446040707313365936,robocape_mag,-20.25,13.05,1.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707351960358,7,1446040707347301006,robocape_mag,-20.25,13.05,1.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707385377233,8,1446040707380171060,robocape_mag,-23.55,6.15,2.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707418209442,9,1446040707413440942,robocape_mag,-23.55,6.15,2.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707451731858,10,1446040707446985006,robocape_mag,-23.55,6.15,2.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707485403567,11,1446040707480271100,robocape_mag,-23.55,6.15,2.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707518121358,12,1446040707513380050,robocape_mag,-23.55,6.15,2.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707551414608,13,1446040707546679019,robocape_mag,-20.85,-1.35,4.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707585421442,14,1446040707580188035,robocape_mag,-20.85,-1.35,4.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707618006733,15,1446040707613313913,robocape_mag,-20.85,-1.35,4.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707651344983,16,1446040707646656990,robocape_mag,-20.85,-1.35,4.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707686380942,17,1446040707680943012,robocape_mag,-20.85,-1.35,4.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707718357608,18,1446040707713526964,robocape_mag,-15.75,-9.45,5.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707751305817,19,1446040707746622085,robocape_mag,-15.75,-9.45,5.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707785469233,20,1446040707780199050,robocape_mag,-15.75,-9.45,5.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707823278817,21,1446040707818428993,robocape_mag,-15.75,-9.45,5.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707851738359,22,1446040707846870899,robocape_mag,-15.75,-9.45,5.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707885437692,23,1446040707880409002,robocape_mag,-9.15,-16.05,6.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707918085734,24,1446040707913331031,robocape_mag,-9.15,-16.05,6.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707951454150,25,1446040707946758985,robocape_mag,-9.15,-16.05,6.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040707985850775,26,1446040707980678081,robocape_mag,-9.15,-16.05,6.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708018355775,27,1446040708013672113,robocape_mag,-9.15,-16.05,6.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708051410859,28,1446040708046658039,robocape_mag,1.65,-21.45,5.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708086232109,29,1446040708081008911,robocape_mag,1.65,-21.45,5.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708118244567,30,1446040708113430976,robocape_mag,1.65,-21.45,5.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708151447984,31,1446040708146702051,robocape_mag,1.65,-21.45,5.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708185977692,32,1446040708180773973,robocape_mag,8.25,-20.85,5.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708218101359,33,1446040708213361978,robocape_mag,8.25,-20.85,5.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708251654650,34,1446040708246823072,robocape_mag,8.25,-20.85,5.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708285878109,35,1446040708280759096,robocape_mag,8.25,-20.85,5.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708318470192,36,1446040708313673973,robocape_mag,8.25,-20.85,5.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708351883525,37,1446040708347129106,robocape_mag,6.15,-19.95,4.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708385745567,38,1446040708380573987,robocape_mag,6.15,-19.95,4.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708418825734,39,1446040708414045095,robocape_mag,6.15,-19.95,4.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708451517609,40,1446040708446732044,robocape_mag,6.15,-19.95,4.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708486145817,41,1446040708481066942,robocape_mag,6.15,-19.95,4.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708518236984,42,1446040708513464927,robocape_mag,6.15,-22.95,3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708551570109,43,1446040708546802043,robocape_mag,6.15,-22.95,3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708585718317,44,1446040708580681085,robocape_mag,6.15,-22.95,3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708618160901,45,1446040708613423109,robocape_mag,6.15,-22.95,3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708651459234,46,1446040708646707057,robocape_mag,6.15,-22.95,3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708685884442,47,1446040708680645942,robocape_mag,4.65,-23.25,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708719828567,48,1446040708715033054,robocape_mag,4.65,-23.25,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708751470609,49,1446040708746622085,robocape_mag,4.65,-23.25,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708785813651,50,1446040708780581951,robocape_mag,4.65,-23.25,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708824201817,51,1446040708819288969,robocape_mag,2.85,-21.45,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708851809817,52,1446040708846842050,robocape_mag,2.85,-21.45,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708887017234,53,1446040708881827116,robocape_mag,2.85,-21.45,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708918198901,54,1446040708913362979,robocape_mag,2.85,-21.45,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708951548484,55,1446040708946836948,robocape_mag,2.85,-21.45,3.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040708985643151,56,1446040708980717897,robocape_mag,1.95,-18.75,3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709018856609,57,1446040709013390064,robocape_mag,1.95,-18.75,3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709051540984,58,1446040709046797990,robocape_mag,1.95,-18.75,3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709085949567,59,1446040709080737113,robocape_mag,1.95,-18.75,3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709118242942,60,1446040709113327980,robocape_mag,1.95,-18.75,3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709151604692,61,1446040709146792888,robocape_mag,1.05,-19.65,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709185859109,62,1446040709180790901,robocape_mag,1.05,-19.65,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709218564693,63,1446040709213319063,robocape_mag,1.05,-19.65,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709251355193,64,1446040709246644973,robocape_mag,1.05,-19.65,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709286635234,65,1446040709280750989,robocape_mag,1.05,-19.65,2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709318316234,66,1446040709313509941,robocape_mag,1.35,-19.95,3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709351496151,67,1446040709346731901,robocape_mag,1.35,-19.95,3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709385916818,68,1446040709380647897,robocape_mag,1.35,-19.95,3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709418273693,69,1446040709413533926,robocape_mag,1.35,-19.95,3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709451443443,70,1446040709446738958,robocape_mag,1.35,-19.95,3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709486518776,71,1446040709481317996,robocape_mag,-0.15,-22.65,2.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709518398276,72,1446040709513653993,robocape_mag,-0.15,-22.65,2.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709551672859,73,1446040709546901941,robocape_mag,-0.15,-22.65,2.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709585861568,74,1446040709580580949,robocape_mag,-0.15,-22.65,2.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709618292651,75,1446040709613300085,robocape_mag,-0.15,-22.65,2.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709651447276,76,1446040709646701097,robocape_mag,1.05,-22.65,7.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709686174151,77,1446040709680804014,robocape_mag,1.05,-22.65,7.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709718371818,78,1446040709713283061,robocape_mag,1.05,-22.65,7.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709751323026,79,1446040709746603012,robocape_mag,1.05,-22.65,7.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709785914484,80,1446040709780577898,robocape_mag,0.75,-15.75,12.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709823900151,81,1446040709818995952,robocape_mag,0.75,-15.75,12.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709851505276,82,1446040709846606016,robocape_mag,0.75,-15.75,12.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709886128443,83,1446040709880783081,robocape_mag,0.75,-15.75,12.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709918124693,84,1446040709913347959,robocape_mag,0.75,-15.75,12.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709951417235,85,1446040709946649074,robocape_mag,0.75,-13.35,14.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040709986123776,86,1446040709980755090,robocape_mag,0.75,-13.35,14.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040710018376735,87,1446040710013654947,robocape_mag,0.75,-13.35,14.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040710051535026,88,1446040710046802043,robocape_mag,0.75,-13.35,14.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040710085693276,89,1446040710080661058,robocape_mag,0.75,-13.35,14.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040710118101401,90,1446040710113322019,robocape_mag,1.95,-4.95,-15.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040710151715026,91,1446040710146961927,robocape_mag,1.95,-4.95,-15.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040710186005485,92,1446040710180392026,robocape_mag,1.95,-4.95,-15.45,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
