%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1446038180551604224,1,1446038180151773929,robocape_mag,8.25,-21.45,-1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180556069307,2,1446038180187850952,robocape_mag,4.65,-21.45,-2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180579671641,3,1446038180215962886,robocape_mag,4.65,-21.45,-2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180582668974,4,1446038180255654096,robocape_mag,4.65,-21.45,-2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180582761557,5,1446038180297446966,robocape_mag,4.65,-21.45,-2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180585729974,6,1446038180327229976,robocape_mag,4.65,-21.45,-2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180613015724,7,1446038180350159883,robocape_mag,4.95,-19.95,-0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180613111599,8,1446038180381686925,robocape_mag,4.95,-19.95,-0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180632721391,9,1446038180415101051,robocape_mag,4.95,-19.95,-0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180636124182,10,1446038180449183940,robocape_mag,4.95,-19.95,-0.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180636281682,11,1446038180522619009,robocape_mag,3.75,-19.95,-1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180636420307,12,1446038180542103052,robocape_mag,3.75,-19.95,-1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180636492932,13,1446038180567466020,robocape_mag,3.75,-19.95,-1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180636615974,14,1446038180588531017,robocape_mag,3.75,-19.95,-1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180636682057,15,1446038180622992992,robocape_mag,3.75,-19.95,-1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180655118099,16,1446038180650665044,robocape_mag,3.75,-23.25,0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180686830474,17,1446038180681947946,robocape_mag,6.45,-23.25,0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180728897224,18,1446038180716896057,robocape_mag,6.45,-23.25,0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180754072516,19,1446038180749239921,robocape_mag,6.45,-23.25,0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180786698932,20,1446038180781887054,robocape_mag,6.45,-23.25,0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180819882557,21,1446038180814771890,robocape_mag,4.95,-22.35,-2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180852663557,22,1446038180847842931,robocape_mag,4.95,-22.35,-2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180885894599,23,1446038180881041049,robocape_mag,4.95,-22.35,-2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180919579891,24,1446038180914478063,robocape_mag,4.95,-22.35,-2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180954946641,25,1446038180947561025,robocape_mag,4.95,-22.35,-2.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038180985944558,26,1446038180980993986,robocape_mag,5.25,-22.65,-2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181019324308,27,1446038181014210939,robocape_mag,5.25,-22.65,-2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181052685558,28,1446038181047641992,robocape_mag,5.25,-22.65,-2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181085657349,29,1446038181080712080,robocape_mag,5.25,-22.65,-2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181119320016,30,1446038181114084959,robocape_mag,5.25,-22.65,-2.85,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181152656099,31,1446038181147676944,robocape_mag,5.55,-21.75,-0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181185985724,32,1446038181180923938,robocape_mag,5.55,-21.75,-0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181219569641,33,1446038181214565992,robocape_mag,5.55,-21.75,-0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181252317558,34,1446038181247520923,robocape_mag,5.55,-21.75,-0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181285985683,35,1446038181281002998,robocape_mag,5.55,-21.75,-0.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181319679558,36,1446038181314564943,robocape_mag,4.65,-22.05,-1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181352151433,37,1446038181347366094,robocape_mag,4.65,-22.05,-1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181385992766,38,1446038181380949020,robocape_mag,4.65,-22.05,-1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181420043808,39,1446038181414119958,robocape_mag,4.65,-22.05,-1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181452448641,40,1446038181447453975,robocape_mag,4.65,-22.05,-1.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181487878474,41,1446038181480849981,robocape_mag,4.35,-21.15,-1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181519848141,42,1446038181514413118,robocape_mag,4.35,-21.15,-1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181562072099,43,1446038181547329902,robocape_mag,4.35,-21.15,-1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181586887849,44,1446038181581688880,robocape_mag,4.35,-21.15,-1.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181621521474,45,1446038181614345073,robocape_mag,5.85,-23.85,-4.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181652714475,46,1446038181647474050,robocape_mag,5.85,-23.85,-4.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446038181686644516,47,1446038181681092977,robocape_mag,5.85,-23.85,-4.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
