%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1446040130453509667,1,1446040130448379993,robocape_mag,19.35,13.5,-2.25,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130486298625,2,1446040130481519937,robocape_mag,14.55,17.1,-4.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130519331833,3,1446040130514591932,robocape_mag,14.55,17.1,-4.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130552400833,4,1446040130547651052,robocape_mag,14.55,17.1,-4.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130588413750,5,1446040130581214904,robocape_mag,14.55,17.1,-4.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130619879125,6,1446040130614933013,robocape_mag,14.55,17.1,-4.05,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130652738375,7,1446040130647820949,robocape_mag,11.25,18.6,-3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130686464542,8,1446040130681751012,robocape_mag,11.25,18.6,-3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130719241125,9,1446040130714432954,robocape_mag,11.25,18.6,-3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130752643417,10,1446040130747756958,robocape_mag,11.25,18.6,-3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130786290958,11,1446040130781215906,robocape_mag,11.25,18.6,-3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130819253667,12,1446040130814469099,robocape_mag,3.45,19.8,-3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130852720167,13,1446040130847765922,robocape_mag,3.45,19.8,-3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130886141667,14,1446040130881195068,robocape_mag,3.45,19.8,-3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130919147500,15,1446040130914406061,robocape_mag,3.45,19.8,-3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130952735208,16,1446040130947734117,robocape_mag,3.45,19.8,-3.75,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040130986111417,17,1446040130981129884,robocape_mag,-1.35,19.8,-3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040131019212583,18,1446040131014391899,robocape_mag,-1.35,19.8,-3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040131052587208,19,1446040131047808885,robocape_mag,-1.35,19.8,-3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040131093288209,20,1446040131087589025,robocape_mag,-1.35,19.8,-3.15,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040131119540167,21,1446040131114656925,robocape_mag,-10.65,17.7,-1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040131152862375,22,1446040131147933006,robocape_mag,-10.65,17.7,-1.65,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
