%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1446039378114802337,1,1446039377925657033,robocape,1497.0,1440.0
1446039378140363462,2,1446039377963700056,robocape,1503.0,1440.0
1446039378160052878,3,1446039377990354061,robocape,1503.0,1440.0
1446039378160091212,4,1446039378021574974,robocape,1503.0,1440.0
1446039378162521795,5,1446039378073652982,robocape,1503.0,1560.0
1446039378164262962,6,1446039378106168031,robocape,1494.0,1560.0
1446039378182811462,7,1446039378138253927,robocape,1497.0,1560.0
1446039378193070712,8,1446039378172316074,robocape,1495.0,1560.0
1446039378201605962,9,1446039378199695110,robocape,1503.0,1560.0
1446039378234833045,10,1446039378233160972,robocape,1501.0,1560.0
1446039378266944878,11,1446039378265305042,robocape,1502.0,1560.0
1446039378300188753,12,1446039378298314094,robocape,1501.0,1560.0
1446039378333103128,13,1446039378330969095,robocape,1497.0,1440.0
1446039378365604920,14,1446039378363833904,robocape,1494.0,1440.0
1446039378398677628,15,1446039378396811962,robocape,1498.0,1440.0
1446039378431166587,16,1446039378429604053,robocape,1501.0,1440.0
1446039378464531170,17,1446039378462511062,robocape,1503.0,1440.0
1446039378497604129,18,1446039378495595932,robocape,1502.0,1440.0
1446039378529815295,19,1446039378528103113,robocape,1502.0,1440.0
1446039378562897587,20,1446039378561194896,robocape,1494.0,1440.0
1446039378596529712,21,1446039378594372034,robocape,1497.0,1560.0
1446039378628407629,22,1446039378626751899,robocape,1494.0,1560.0
1446039378661525629,23,1446039378659657001,robocape,1497.0,1560.0
1446039378694818379,24,1446039378692553997,robocape,1501.0,1560.0
1446039378727150879,25,1446039378725456953,robocape,1503.0,1440.0
1446039378760251795,26,1446039378758583068,robocape,1501.0,1440.0
1446039378793135837,27,1446039378791300058,robocape,1497.0,1440.0
1446039378825513545,28,1446039378823523044,robocape,1495.0,1440.0
1446039378858171045,29,1446039378856367111,robocape,1495.0,1560.0
1446039378890685587,30,1446039378889342069,robocape,1495.0,1560.0
1446039378923408920,31,1446039378922106981,robocape,1502.0,1560.0
1446039378956478087,32,1446039378954986095,robocape,1502.0,1560.0
1446039378989134129,33,1446039378987894058,robocape,1501.0,1560.0
1446039379022159379,34,1446039379020850896,robocape,1501.0,1560.0
1446039379054834670,35,1446039379053510904,robocape,1495.0,1560.0
1446039379087722462,36,1446039379086400032,robocape,1494.0,1560.0
1446039379123211629,37,1446039379119391918,robocape,1495.0,1560.0
1446039379153444546,38,1446039379152129888,robocape,1493.0,1427.0
1446039379186417212,39,1446039379184988021,robocape,1501.0,1345.0
1446039379219022712,40,1446039379217729091,robocape,1502.0,1271.0
1446039379251853796,41,1446039379250507116,robocape,1502.0,1254.0
1446039379284757629,42,1446039379283458948,robocape,1501.0,1261.0
1446039379317563504,43,1446039379316246032,robocape,1502.0,1259.0
1446039379350398712,44,1446039379349147081,robocape,1494.0,1259.0
1446039379383245629,45,1446039379381999015,robocape,1497.0,1259.0
1446039379416104962,46,1446039379414803981,robocape,1494.0,1261.0
1446039379449002296,47,1446039379447673082,robocape,1502.0,1254.0
1446039379481932796,48,1446039379480585098,robocape,1501.0,1258.0
1446039379514839504,49,1446039379513508081,robocape,1502.0,1288.0
1446039379547646879,50,1446039379546405076,robocape,1501.0,1329.0
1446039379580566462,51,1446039379579308986,robocape,1497.0,1354.0
1446039379613519712,52,1446039379612211942,robocape,1494.0,1387.0
1446039379647077462,53,1446039379645824909,robocape,1497.0,1430.0
1446039379679962129,54,1446039379678450107,robocape,1499.0,1560.0
1446039379712937004,55,1446039379711606979,robocape,1501.0,1560.0
1446039379747328212,56,1446039379745903968,robocape,1501.0,1560.0
1446039379779799754,57,1446039379778274059,robocape,1495.0,1560.0
1446039379811572338,58,1446039379810106992,robocape,1494.0,1560.0
1446039379844250463,59,1446039379842986106,robocape,1495.0,1560.0
1446039379877111171,60,1446039379875780105,robocape,1501.0,1560.0
1446039379910126338,61,1446039379908380985,robocape,1501.0,1440.0
1446039379944463421,62,1446039379942471027,robocape,1501.0,1440.0
1446039379977054963,63,1446039379974879026,robocape,1502.0,1398.0
1446039380009279379,64,1446039380007961034,robocape,1498.0,1331.0
1446039380043238421,65,1446039380039408922,robocape,1502.0,1279.0
1446039380076228088,66,1446039380072489023,robocape,1494.0,1261.0
1446039380108674754,67,1446039380107366085,robocape,1495.0,1261.0
1446039380155610796,68,1446039380154269933,robocape,1494.0,1261.0
1446039380188583254,69,1446039380187266111,robocape,1502.0,1255.0
1446039380221276046,70,1446039380220000028,robocape,1502.0,1254.0
1446039380254140213,71,1446039380252840995,robocape,1502.0,1262.0
1446039380287189379,72,1446039380285710096,robocape,1502.0,1261.0
1446039380319887754,73,1446039380318578004,robocape,1495.0,1270.0
1446039380352834254,74,1446039380351505041,robocape,1497.0,1305.0
1446039380385699129,75,1446039380384454965,robocape,1497.0,1343.0
1446039380418586254,76,1446039380417330026,robocape,1502.0,1356.0
1446039380451607421,77,1446039380450303077,robocape,1502.0,1401.0
1446039380484400879,78,1446039380483098983,robocape,1495.0,1560.0
1446039380517684546,79,1446039380516310930,robocape,1497.0,1560.0
1446039380550443880,80,1446039380549112081,robocape,1495.0,1560.0
1446039380582981380,81,1446039380581737041,robocape,1495.0,1440.0
1446039380615903213,82,1446039380614639997,robocape,1502.0,1440.0
1446039380649133630,83,1446039380647488117,robocape,1502.0,1440.0
1446039380681785421,84,1446039380680300951,robocape,1502.0,1440.0
1446039380714630380,85,1446039380713304042,robocape,1503.0,1560.0
1446039380747395421,86,1446039380746053934,robocape,1495.0,1560.0
1446039380780199380,87,1446039380778954029,robocape,1495.0,1560.0
1446039380813046171,88,1446039380811741113,robocape,1495.0,1560.0
1446039380845831505,89,1446039380844470977,robocape,1494.0,1396.0
1446039380879053838,90,1446039380877729892,robocape,1502.0,1335.0
1446039380911512255,91,1446039380910187959,robocape,1502.0,1296.0
1446039380945176130,92,1446039380943840026,robocape,1502.0,1282.0
1446039380977993505,93,1446039380976667881,robocape,1502.0,1287.0
1446039381010993171,94,1446039381009612083,robocape,1502.0,1288.0
1446039381044461296,95,1446039381042200088,robocape,1495.0,1287.0
1446039381076525546,96,1446039381074774026,robocape,1497.0,1285.0
1446039381111040171,97,1446039381109481096,robocape,1495.0,1284.0
1446039381145132546,98,1446039381143901109,robocape,1503.0,1278.0
1446039381176846630,99,1446039381174510002,robocape,1503.0,1278.0
1446039381209926922,100,1446039381207367897,robocape,1502.0,1296.0
1446039381243238588,101,1446039381240886926,robocape,1503.0,1327.0
1446039381275922172,102,1446039381273709058,robocape,1497.0,1363.0
1446039381309322130,103,1446039381307058095,robocape,1495.0,1560.0
1446039381341935297,104,1446039381340595006,robocape,1502.0,1560.0
1446039381376052213,105,1446039381373769998,robocape,1503.0,1560.0
1446039381408195047,106,1446039381406872987,robocape,1502.0,1560.0
1446039381442767463,107,1446039381439012050,robocape,1503.0,1560.0
1446039381476189755,108,1446039381472193002,robocape,1495.0,1560.0
1446039381508009922,109,1446039381506680965,robocape,1497.0,1440.0
1446039381542868255,110,1446039381539105892,robocape,1497.0,1440.0
1446039381575606630,111,1446039381572067022,robocape,1502.0,1440.0
1446039381607733047,112,1446039381606406927,robocape,1503.0,1440.0
1446039381640855088,113,1446039381633704900,robocape,1502.0,1440.0
1446039381673618380,114,1446039381666558027,robocape,1502.0,1440.0
1446039381706705547,115,1446039381699423074,robocape,1497.0,1440.0
1446039381734004130,116,1446039381732347011,robocape,1495.0,1440.0
1446039381767180338,117,1446039381765465974,robocape,1495.0,1440.0
1446039381799967880,118,1446039381798067092,robocape,1495.0,1440.0
1446039381832459213,119,1446039381830789089,robocape,1501.0,1390.0
1446039381865470088,120,1446039381863579034,robocape,1502.0,1300.0
1446039381898117630,121,1446039381896452903,robocape,1502.0,1254.0
1446039381931251422,122,1446039381929553985,robocape,1502.0,1259.0
1446039381963763422,123,1446039381962146043,robocape,1502.0,1261.0
1446039381996641672,124,1446039381995004892,robocape,1497.0,1261.0
1446039382030090380,125,1446039382027920007,robocape,1497.0,1261.0
1446039382062665172,126,1446039382060749053,robocape,1495.0,1261.0
1446039382111919839,127,1446039382110482931,robocape,1497.0,1261.0
1446039382145845839,128,1446039382143831968,robocape,1502.0,1254.0
1446039382178557547,129,1446039382177308082,robocape,1501.0,1264.0
1446039382210238297,130,1446039382208916902,robocape,1502.0,1278.0
1446039382243254672,131,1446039382241919994,robocape,1494.0,1306.0
1446039382276106880,132,1446039382274269104,robocape,1497.0,1341.0
1446039382309146547,133,1446039382307149887,robocape,1494.0,1362.0
1446039382342930214,134,1446039382340642929,robocape,1502.0,1387.0
1446039382376169005,135,1446039382374166011,robocape,1502.0,1411.0
1446039382409310880,136,1446039382407299995,robocape,1502.0,1422.0
1446039382442781797,137,1446039382439004898,robocape,1492.0,1431.0
1446039382475352464,138,1446039382474107980,robocape,1494.0,1560.0
1446039382509056214,139,1446039382507072925,robocape,1492.0,1560.0
1446039382541673005,140,1446039382540451049,robocape,1495.0,1560.0
1446039382577675214,141,1446039382575674057,robocape,1498.0,1440.0
1446039382608535506,142,1446039382607228040,robocape,1501.0,1440.0
1446039382641928797,143,1446039382640532016,robocape,1501.0,1440.0
1446039382676082297,144,1446039382674763917,robocape,1494.0,1440.0
1446039382709141881,145,1446039382705840110,robocape,1494.0,1560.0
1446039382741815672,146,1446039382740304946,robocape,1495.0,1560.0
1446039382775501839,147,1446039382773345947,robocape,1493.0,1560.0
1446039382807455672,148,1446039382806205034,robocape,1502.0,1560.0
1446039382840245881,149,1446039382833419084,robocape,1498.0,1560.0
1446039382867787839,150,1446039382866120100,robocape,1499.0,1560.0
1446039382900907631,151,1446039382899265050,robocape,1499.0,1560.0
1446039382933552464,152,1446039382931842088,robocape,1495.0,1560.0
1446039382966823922,153,1446039382965030908,robocape,1493.0,1440.0
1446039382999235714,154,1446039382997554063,robocape,1494.0,1440.0
1446039383032419756,155,1446039383030733108,robocape,1498.0,1440.0
1446039383065065464,156,1446039383063246011,robocape,1501.0,1440.0
1446039383098094672,157,1446039383096189022,robocape,1501.0,1440.0
1446039383131037506,158,1446039383129122018,robocape,1501.0,1440.0
1446039383164554381,159,1446039383162580013,robocape,1494.0,1440.0
1446039383196553339,160,1446039383194853067,robocape,1494.0,1440.0
1446039383229631756,161,1446039383227694988,robocape,1494.0,1440.0
1446039383278497214,162,1446039383277151107,robocape,1499.0,1440.0
1446039383310717506,163,1446039383309415102,robocape,1499.0,1440.0
1446039383344196131,164,1446039383342948913,robocape,1502.0,1440.0
1446039383377459589,165,1446039383375952005,robocape,1502.0,1560.0
1446039383409985756,166,1446039383408312082,robocape,1497.0,1560.0
1446039383444053256,167,1446039383440944910,robocape,1495.0,1371.0
1446039383477027964,168,1446039383475352048,robocape,1495.0,1314.0
1446039383508938173,169,1446039383507627010,robocape,1497.0,1296.0
1446039383544238923,170,1446039383542913913,robocape,1497.0,1293.0
1446039383575489464,171,1446039383573993921,robocape,1501.0,1288.0
1446039383609336923,172,1446039383605511903,robocape,1502.0,1308.0
1446039383642231631,173,1446039383640919923,robocape,1502.0,1363.0
1446039383676245923,174,1446039383672765016,robocape,1495.0,1406.0
1446039383709005714,175,1446039383707565069,robocape,1495.0,1408.0
1446039383743074173,176,1446039383739062070,robocape,1497.0,1408.0
1446039383776121214,177,1446039383773902893,robocape,1502.0,1409.0
1446039383809084048,178,1446039383806838035,robocape,1503.0,1401.0
1446039383842648089,179,1446039383838979959,robocape,1502.0,1401.0
1446039383874565339,180,1446039383873158931,robocape,1502.0,1408.0
1446039383908651548,181,1446039383906532049,robocape,1495.0,1409.0
1446039383941014131,182,1446039383939685106,robocape,1497.0,1408.0
1446039383974347756,183,1446039383973028898,robocape,1495.0,1408.0
1446039384001830840,184,1446039383999911069,robocape,1495.0,1408.0
1446039384034475965,185,1446039384032799959,robocape,1503.0,1402.0
1446039384067735673,186,1446039384065555095,robocape,1502.0,1402.0
1446039384100408173,187,1446039384098404884,robocape,1502.0,1402.0
1446039384133284506,188,1446039384131562948,robocape,1502.0,1408.0
1446039384165928965,189,1446039384164158105,robocape,1495.0,1408.0
1446039384199000215,190,1446039384197084903,robocape,1497.0,1408.0
1446039384231948048,191,1446039384229886054,robocape,1495.0,1408.0
1446039384264624798,192,1446039384263016939,robocape,1503.0,1402.0
1446039384297346465,193,1446039384295670986,robocape,1503.0,1402.0
1446039384330837506,194,1446039384328865051,robocape,1502.0,1402.0
1446039384363081173,195,1446039384361385107,robocape,1502.0,1419.0
1446039384396175131,196,1446039384394496917,robocape,1495.0,1436.0
1446039384429406548,197,1446039384427222013,robocape,1497.0,1440.0
1446039384461977798,198,1446039384459920883,robocape,1497.0,1440.0
1446039384494713465,199,1446039384492902040,robocape,1502.0,1440.0
1446039384527538131,200,1446039384525769948,robocape,1502.0,1440.0
1446039384560881715,201,1446039384558856010,robocape,1502.0,1560.0
1446039384593551965,202,1446039384591856002,robocape,1502.0,1560.0
1446039384626226256,203,1446039384624489068,robocape,1497.0,1560.0
1446039384658734340,204,1446039384656755924,robocape,1497.0,1560.0
1446039384691473465,205,1446039384689609050,robocape,1495.0,1560.0
1446039384723970923,206,1446039384722629070,robocape,1495.0,1560.0
1446039384756900173,207,1446039384755552053,robocape,1502.0,1560.0
1446039384789714882,208,1446039384788239002,robocape,1502.0,1560.0
1446039384822581423,209,1446039384821091890,robocape,1501.0,1560.0
1446039384855271798,210,1446039384853923082,robocape,1494.0,1560.0
1446039384888099382,211,1446039384886769056,robocape,1495.0,1439.0
1446039384921128298,212,1446039384919786930,robocape,1495.0,1404.0
1446039384953715798,213,1446039384952478885,robocape,1494.0,1372.0
1446039384986622298,214,1446039384985306978,robocape,1495.0,1347.0
1446039385019732965,215,1446039385018246889,robocape,1502.0,1320.0
1446039385052415340,216,1446039385051107883,robocape,1502.0,1304.0
1446039385085208465,217,1446039385083867073,robocape,1502.0,1292.0
1446039385122971173,218,1446039385119379043,robocape,1502.0,1283.0
1446039385150846257,219,1446039385149602890,robocape,1495.0,1280.0
1446039385183768382,220,1446039385182413101,robocape,1495.0,1282.0
1446039385216606215,221,1446039385215286970,robocape,1497.0,1282.0
1446039385249489673,222,1446039385248168945,robocape,1502.0,1282.0
1446039385282632090,223,1446039385281157970,robocape,1502.0,1276.0
