%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1446036724064968646,1,1446036724060848951,robocape_mag,8.06297489285,23.5851255358,-36.6825934223,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724097484896,2,1446036724094116926,robocape_mag,8.04698028117,23.5875143692,-36.6789002861,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724132243980,3,1446036724128619909,robocape_mag,8.04698028117,23.5875143692,-36.6789002861,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724164234021,4,1446036724160748004,robocape_mag,8.04698028117,23.5875143692,-36.6789002861,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724197614605,5,1446036724193918943,robocape_mag,8.04698028117,23.5875143692,-36.6789002861,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724231862646,6,1446036724228243112,robocape_mag,8.04698028117,23.5875143692,-36.6789002861,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724264017146,7,1446036724260482072,robocape_mag,7.98972900132,23.580550981,-36.6789339727,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724297222730,8,1446036724293772935,robocape_mag,7.98972900132,23.580550981,-36.6789339727,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724336618730,9,1446036724331331014,robocape_mag,7.98972900132,23.580550981,-36.6789339727,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724366043563,10,1446036724362416028,robocape_mag,7.98972900132,23.580550981,-36.6789339727,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724397508480,11,1446036724393960952,robocape_mag,7.98972900132,23.580550981,-36.6789339727,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724436111980,12,1446036724432090997,robocape_mag,8.02257762196,23.5891729212,-36.6752542959,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724463994897,13,1446036724460489988,robocape_mag,8.02257762196,23.5891729212,-36.6752542959,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724497462438,14,1446036724493966102,robocape_mag,8.02257762196,23.5891729212,-36.6752542959,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724533796980,15,1446036724529721975,robocape_mag,8.02257762196,23.5891729212,-36.6752542959,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724564101438,16,1446036724560627937,robocape_mag,8.02257762196,23.5891729212,-36.6752542959,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724597255022,17,1446036724593827009,robocape_mag,8.04071041568,23.6186961367,-36.6576889972,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446036724634740813,18,1446036724630641937,robocape_mag,8.04071041568,23.6186961367,-36.6576889972,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
